Placement Name,Placement ID,Campaign Name,Campaign ID,Campaign External ID,Publisher,Site ID,Creative Name,Creative ID
Facebook»Audience & Interest Targeting- Azure Trial PayGo Lookalikes»1x1»TextLink»CAN»MO»CPM»AUT»W»NA»SS»NA»Free Account IT Pro- Secure,226794017,GBR_gaPMG_CE_AZR_Q1_19_Trial-Social,21337013,720196,Facebook,3654128,AzurePlatform_FBCTCcanvaspage-StartFreeCTA-Img2_GBR_1080x143 _SOC_Plat_English_NA_Standard_NA_NA_T2_1,103235146
FACEBOOK»USA-Trial-ITD-Retargeting-AZR-AZR»1 x 1»SocialBan»CAN»ALL»CPA»RT»X»NA»SS»NA»FBCTCBenefit2inMotion»PRC1RR,224104896,USA_gaPMG_AZR_AZR_Q1_19_Direct-Social,21358715,720197,Facebook,3654128,AzurePlatform_FBCTCBenefit2inMotion_USA_10s_CAN_PLATFORM_English_Trial_Standard_STAN_TIN_T4_1,103043835
FACEBOOK»USA-Trial-ITD-Lead Completes Lookalike-AZR-AZR»1 x 1»SocialBan»CAN»ALL»CPA»LAL»X»NA»SS»NA»FBCTCBrandinMotion»PRX724,226028475,USA_gaPMG_AZR_AZR_Q1_19_Direct-Social,21358715,720197,Facebook,3654128,AZR_FBCTCBrandinMotion_USA_10s_CAN_PLATFORM_English_Trial_Standard_STAN_TIN_T2_1,104593696
FACEBOOK»USA-Trial-ITD-Lead Completes Lookalike-AZR-AZR»1 x 1»SocialBan»CAN»ALL»CPA»LAL»X»NA»SS»NA»FreeAcctDeveloperFB-AnimatedData-Ch4»PS79G1,226539968,USA_gaPMG_AZR_AZR_Q1_19_Direct-Social,21358715,720197,Facebook,3654128,AZR_FreeAcctDeveloperFB-AnimatedData-Ch4_USA_1200x1200_CAN_Direct_EN_Trial_Standard_ANI_LEA_T4_1,104595739
FACEBOOK»USA-Trial-ITD-Retargeting-AZR-AZR»1 x 1»SocialBan»CAN»ALL»CPA»RT»X»NA»SS»NA»FreeAcctITProFB-AnimatedSecureMngd-Ch1»PS79TK,226620976,USA_gaPMG_AZR_AZR_Q1_19_Direct-Social,21358715,720197,Facebook,3654128,AZR_FreeAcctITProFB-AnimatedSecureMngd-Ch1_USA_1200x1200_CAN_Direct_EN_Trial_Standard_ANI_LEA_T1_2,104595757
Facebook»Developers-Azure Direct-Sponsored Post_Trial_PayGo-Video Ad-Free Account Developer - Intelligent Data»1x1»30s»SOC»ALL»CPC»LAL»D»UNK»SS»NA»Trials,226359944,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,21356941,720193,Facebook,3654128,AZR_FreeAcctDeveloperFB-AnimatedData-Ch4_FRA_1200x1200_VIA_AZRDirect_French_NA_Facebook_STAN_LEA_T4_1,104537816
Facebook»Developers/ITPros-Azure Direct-Sponsored Post_Trial_PayGo-Link Ad-FreeAcctRetargetingVMFB-OnDemand-ChE CanvasOpener»1x1»SocialBan»SOC»ALL»CPC»LAL»D»UNK»SS»NA»Trials,226359959,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,21356941,720193,Facebook,3654128,AZR_FreeAcctRetargetingVMFB-OnDemand-ChE_FRA_1200x628_SOC_AZRDirect_French_NA_Facebook_SBAN_SINU_T2_1,103376990
Facebook»Audience & Interest Targeting- Azure Trial Lookalikes»1x1»TextLink»CAN»MO»CPM»AUT»W»NA»SS»NA»Free Account IT Pro- Hybrid,227035833,GBR_gaPMG_CE_AZR_Q1_19_Trial-Social,21337013,720196,Facebook,3654128,AzurePlatform_FBCTCcanvaspage-StartFreeCTA-Img2_GBR_1080x143 _SOC_Plat_English_NA_Standard_NA_NA_T2_1,103235146
FACEBOOK»USA-Trial-ITD-Lead Completes Lookalike-AZR-AZR»1 x 1»SocialBan»CAN»ALL»CPA»LAL»X»NA»SS»NA»FBCTCBenefit2inMotion»PRX722,225841990,USA_gaPMG_AZR_AZR_Q1_19_Direct-Social,21358715,720197,Facebook,3654128,AZR_FBCTCBenefit2inMotion_USA_10s_CAN_PLATFORM_English_Trial_Standard_STAN_TIN_T4_2,104593714
FACEBOOK»USA-Trial-ITD-Retargeting-AZR-AZR»1 x 1»SocialBan»CAN»ALL»CPA»RT»X»NA»SS»NA»FreeAcctRetargetingOSSFB-Logos-ChG»PS79T1,226617661,USA_gaPMG_AZR_AZR_Q1_19_Direct-Social,21358715,720197,Facebook,3654128,AZR_FreeAcctRetargetingOSSFB-Logos-ChG_USA_1200x628_CAN_Plat_English_Free Account_Standard_NA_SINU_T2_1,104592508
FACEBOOK»USA-Trial-ITD-Lead Completes Lookalike-AZR-AZR»1 x 1»SocialBan»CAN»ALL»CPA»LAL»X»NA»SS»NA»FreeAcctDeveloperFB-AnimatedData-Ch4»PS79G1,226539968,USA_gaPMG_AZR_AZR_Q1_19_Direct-Social,21358715,720197,Facebook,3654128,AZR_FreeAcctDeveloperFB-AnimatedData-Ch4_USA_1200x1200_CAN_Direct_EN_Trial_Standard_ANI_LEA_T4_2,104671403
FACEBOOK»USA-Trial-ITD-Retargeting-AZR-AZR»1 x 1»SocialBan»CAN»ALL»CPA»RT»X»NA»SS»NA»FreeAcctITProFB-AnimatedSecureMngd-Ch1»PS79TK,226620976,USA_gaPMG_AZR_AZR_Q1_19_Direct-Social,21358715,720197,Facebook,3654128,AZR_FreeAcctITProFB-AnimatedSecureMngd-Ch1_USA_1200x1200_CAN_Direct_EN_Trial_Standard_ANI_LEA_T1_1,104593738
FACEBOOK»USA-Trial-ITD-Interest Prospecting-AZR-AZR»1 x 1»SocialBan»CAN»ALL»CPA»PRO»X»NA»SS»NA»FreeAcctDeveloperFB-AnimatedOpenSource-Ch2»PS78J7,226538606,USA_gaPMG_AZR_AZR_Q1_19_Direct-Social,21358715,720197,Facebook,3654128,AZR_FreeAcctDeveloperFB-AnimatedOpenSource-Ch2_USA_1200x1200_CAN_Direct_EN_Trial_Standard_ANI_LEA_T2_2,104593438
FACEBOOK»USA-Trial-ITD-Trial Lookalike-AZR-AZR»1 x 1»SocialBan»CAN»ALL»CPA»LAL»X»NA»SS»NA»FBCTCBrandinMotion»PRC1M3,223862900,USA_gaPMG_AZR_AZR_Q1_19_Direct-Social,21358715,720197,Facebook,3654128,AzurePlatform_FBCTCBrandinMotion_USA_10s_CAN_PLATFORM_English_Trial_Standard_STAN_TIN_T2_1,103176812
FACEBOOK»USA-Trial-ITD-Trial Lookalike-AZR-AZR»1 x 1»SocialBan»CAN»ALL»CPA»LAL»X»NA»SS»NA»FreeAcctDeveloperFB-AnimatedOpenSource-Ch2»PS7B4Z,226786254,USA_gaPMG_AZR_AZR_Q1_19_Direct-Social,21358715,720197,Facebook,3654128,AZR_FreeAcctDeveloperFB-AnimatedOpenSource-Ch2_USA_1200x1200_CAN_Direct_EN_Trial_Standard_ANI_LEA_T2_2,104593438
Facebook»AZR»1x1»NA»NA»ALL»DYN»AUT»D»All»SS»NA»Free Account Create to Convert FB - Canvas - Brand - Buy Now - FR,227792319,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,AzurePlatform_FBCTCBrandinMotion_CAN_1080x1080_SOC_12s_ISV_FR_Standard_NA_FTR_T2_1,105130128
FACEBOOK»USA-Trial-ITD-Interest Prospecting-AZR-AZR»1 x 1»SocialBan»CCA»ALL»CPA»PRO»X»NA»SS»NA»Azure Developer Facebook Collections»PRSGV0,225283843,USA_gaPMG_AZR_AZR_Q1_19_Direct-Social,21358715,720197,Facebook,3654128,AZR_FBCollections-OSSTryAzureFreeCTA-Img3_USA_1200x182_SOC_Plat_EN_NA_Standard_NA_TIN_T1_3,103873631
FACEBOOK»USA-Trial-ITD-Trial Lookalike-AZR-AZR»1 x 1»SocialBan»CAN»ALL»CPA»LAL»X»NA»SS»NA»FBCTCBenefitinMotion»PRC1M2,223862897,USA_gaPMG_AZR_AZR_Q1_19_Direct-Social,21358715,720197,Facebook,3654128,AzurePlatform_FBCTCBenefitinMotion_USA_10s_CAN_PLATFORM_English_Trial_Standard_STAN_TIN_T3_2,103176836
FACEBOOK»USA-Trial-ITD-Trial PayGo Lookalike-AZR-AZR»1 x 1»SocialBan»CAN»ALL»CPA»LAL»X»NA»SS»NA»FreeAcctDeveloperFB-AnimatedData-Ch4»PS7B5V,226536149,USA_gaPMG_AZR_AZR_Q1_19_Direct-Social,21358715,720197,Facebook,3654128,AZR_FreeAcctDeveloperFB-AnimatedData-Ch4_USA_1200x1200_CAN_Direct_EN_Trial_Standard_ANI_LEA_T4_2,104671403
FACEBOOK»USA-Trial-ITD-Interest Prospecting-AZR-AZR»1 x 1»SocialBan»CAN»ALL»CPA»PRO»X»NA»SS»NA»FBCTCBenefitinMotion»PRC1SX,224104077,USA_gaPMG_AZR_AZR_Q1_19_Direct-Social,21358715,720197,Facebook,3654128,AzurePlatform_FBCTCBenefitinMotion_USA_10s_CAN_PLATFORM_English_Trial_Standard_STAN_TIN_T3_1,103032775
FACEBOOK»USA-Trial-ITD-Interest Prospecting-AZR-AZR»1 x 1»SocialBan»LIA»ALL»CPA»PRO»X»NA»SS»NA»FreeAcctDeveloperFB-AnimatedAI-Ch3»PRC1T2,223862765,USA_gaPMG_AZR_AZR_Q1_19_Direct-Social,21358715,720197,Facebook,3654128,AZR_FreeAcctDeveloperFB-AnimatedAI-Ch3_USA_1200x1200_CAN_Direct_English_Trial_Standard_ANI_LEA_T3_1,103032778
FACEBOOK»USA-Trial-ITD-Interest Prospecting-AZR-AZR»1 x 1»SocialBan»LIA»ALL»CPA»PRO»X»NA»SS»NA»FreeAcctDeveloperFB-AnimatedData-Ch4»PRC1T3,223863380,USA_gaPMG_AZR_AZR_Q1_19_Direct-Social,21358715,720197,Facebook,3654128,AZR_FreeAcctDeveloperFB-AnimatedData-Ch4_USA_1200x1200_CAN_Direct_English_Trial_Standard_ANI_LEA_T4_2,103037935
FACEBOOK»USA-Trial-ITD-Interest Prospecting-AZR-AZR»1 x 1»SocialBan»LIA»ALL»CPA»PRO»X»NA»SS»NA»FreeAcctDeveloperFB-AnimatedGeneric-Ch1»PRC1T0,223934065,USA_gaPMG_AZR_AZR_Q1_19_Direct-Social,21358715,720197,Facebook,3654128,AZR_FreeAcctDeveloperFB-AnimatedGeneric-Ch1_USA_1200x1200_CAN_Direct_English_Trial_Standard_ANI_LEA_T1_2,103176851
FACEBOOK»USA-Trial-ITD-Interest Prospecting-AZR-AZR»1 x 1»SocialBan»LIA»ALL»CPA»PRO»X»NA»SS»NA»FreeAcctITProFB-AnimatedHybrid-Ch2»PRC1T5,223862882,USA_gaPMG_AZR_AZR_Q1_19_Direct-Social,21358715,720197,Facebook,3654128,AZR_FreeAcctITProFB-AnimatedHybrid-Ch2_USA_1200x1200_CAN_Direct_English_Trial_Standard_ANI_LEA_T2_2,103180583
FACEBOOK»USA-Trial-ITD-Interest Prospecting-AZR-AZR»1 x 1»SocialBan»LIA»ALL»CPA»PRO»X»NA»SS»NA»FreeAcctITProFB-AnimatedMigration-Ch3»PRC1X2,224106954,USA_gaPMG_AZR_AZR_Q1_19_Direct-Social,21358715,720197,Facebook,3654128,AZR_FreeAcctITProFB-AnimatedMigration-Ch3_USA_1200x1200_CAN_Direct_English_Trial_Standard_ANI_LEA_T3_1,103176827
FACEBOOK»USA-Trial-ITD-Lead Completes Lookalike-AZR-AZR»1 x 1»SocialBan»CAN»ALL»CPA»LAL»X»NA»SS»NA»FreeAcctDeveloperFB-AnimatedOpenSource-Ch2»PS79G4,226784031,USA_gaPMG_AZR_AZR_Q1_19_Direct-Social,21358715,720197,Facebook,3654128,AZR_FreeAcctDeveloperFB-AnimatedOpenSource-Ch2_USA_1200x1200_CAN_Direct_EN_Trial_Standard_ANI_LEA_T2_1,104671427
FACEBOOK»USA-Trial-ITD-Retargeting-AZR-AZR»1 x 1»SocialBan»CAN»ALL»CPA»RT»X»NA»SS»NA»FreeAcctDeveloperFB-AnimatedGeneric-Ch1»PS79T5,226786242,USA_gaPMG_AZR_AZR_Q1_19_Direct-Social,21358715,720197,Facebook,3654128,AZR_FreeAcctDeveloperFB-AnimatedGeneric-Ch1_USA_1200x1200_CAN_Direct_EN_Trial_Standard_ANI_LEA_T1_2,104592523
FACEBOOK»USA-Trial-ITD-Retargeting-AZR-AZR»1 x 1»SocialBan»LIA»ALL»CPA»RT»X»NA»SS»NA»FreeAcctDeveloperFB-AnimatedAI-Ch3»PRC26H,223863371,USA_gaPMG_AZR_AZR_Q1_19_Direct-Social,21358715,720197,Facebook,3654128,AZR_FreeAcctDeveloperFB-AnimatedAI-Ch3_USA_1200x1200_CAN_Direct_English_Trial_Standard_ANI_LEA_T3_1,103032778
FACEBOOK»USA-Trial-ITD-Retargeting-AZR-AZR»1 x 1»SocialBan»LIA»ALL»CPA»RT»X»NA»SS»NA»FreeAcctRetargetingFB-Animated-ChC»PRC1RX,223862864,USA_gaPMG_AZR_AZR_Q1_19_Direct-Social,21358715,720197,Facebook,3654128,AzurePlatform_FreeAcctRetargetingFB-Animated-ChC_USA_1200x628_CAN_PLATFORM_English_Free Account_Standard_ANI_SINU_T3_2,103180880
FACEBOOK»USA-Trial-ITD-Retargeting-AZR-AZR»1 x 1»SocialBan»LIA»ALL»CPA»RT»X»NA»SS»NA»FreeAcctRetargetingOSSFB-Logos-ChG»PRC1S2,224106063,USA_gaPMG_AZR_AZR_Q1_19_Direct-Social,21358715,720197,Facebook,3654128,AzurePlatform_FreeAcctRetargetingOSSFB-Logos-ChG_USA_1200x628_CAN_PLATFORM_English_Free Account_Standard_NA_SINU_T2_1,103176008
FACEBOOK»USA-Trial-ITD-Retargeting-AZR-AZR»1 x 1»SocialBan»LIA»ALL»CPA»RT»X»NA»SS»NA»FreeAcctRetargetingOSSFB-Text-ChF»PRC1S1,223862753,USA_gaPMG_AZR_AZR_Q1_19_Direct-Social,21358715,720197,Facebook,3654128,AzurePlatform_FreeAcctRetargetingOSSFB-Text-ChF_USA_1200x628_CAN_PLATFORM_English_Free Account_Standard_NA_SINU_T1_2,103176869
FACEBOOK»USA-Trial-ITD-Trial Lookalike-AZR-AZR»1 x 1»SocialBan»CAN»ALL»CPA»LAL»X»NA»SS»NA»FBCTCBasicMotion»PRC1LZ,223862915,USA_gaPMG_AZR_AZR_Q1_19_Direct-Social,21358715,720197,Facebook,3654128,AzurePlatform_FBCTCBasicMotion_USA_10s_CAN_PLATFORM_English_Trial_Standard_STAN_TIN_T1_1,103043823
FACEBOOK»USA-Trial-ITD-Trial Lookalike-AZR-AZR»1 x 1»SocialBan»CAN»ALL»CPA»LAL»X»NA»SS»NA»FreeAcctDeveloperFB-AnimatedData-Ch4»PS7B52,226622902,USA_gaPMG_AZR_AZR_Q1_19_Direct-Social,21358715,720197,Facebook,3654128,AZR_FreeAcctDeveloperFB-AnimatedData-Ch4_USA_1200x1200_CAN_Direct_EN_Trial_Standard_ANI_LEA_T4_1,104595739
FACEBOOK»USA-Trial-ITD-Trial Lookalike-AZR-AZR»1 x 1»SocialBan»LIA»ALL»CPA»LAL»X»NA»SS»NA»FreeAcctDeveloperFB-AnimatedAI-Ch3»PRC1M7,223934104,USA_gaPMG_AZR_AZR_Q1_19_Direct-Social,21358715,720197,Facebook,3654128,AZR_FreeAcctDeveloperFB-AnimatedAI-Ch3_USA_1200x1200_CAN_Direct_English_Trial_Standard_ANI_LEA_T3_1,103032778
FACEBOOK»USA-Trial-ITD-Trial Lookalike-AZR-AZR»1 x 1»SocialBan»LIA»ALL»CPA»LAL»X»NA»SS»NA»FreeAcctDeveloperFB-AnimatedGeneric-Ch1»PRC1M4,224104941,USA_gaPMG_AZR_AZR_Q1_19_Direct-Social,21358715,720197,Facebook,3654128,AZR_FreeAcctDeveloperFB-AnimatedGeneric-Ch1_USA_1200x1200_CAN_Direct_English_Trial_Standard_ANI_LEA_T1_2,103176851
FACEBOOK»USA-Trial-ITD-Trial Lookalike-AZR-AZR»1 x 1»SocialBan»LIA»ALL»CPA»LAL»X»NA»SS»NA»FreeAcctDeveloperFB-AnimatedGeneric-Ch1»PRC1M5,223934083,USA_gaPMG_AZR_AZR_Q1_19_Direct-Social,21358715,720197,Facebook,3654128,AZR_FreeAcctDeveloperFB-AnimatedGeneric-Ch1_USA_1200x1200_CAN_Direct_English_Trial_Standard_ANI_LEA_T1_2,103176851
FACEBOOK»USA-Trial-ITD-Trial Lookalike-AZR-AZR»1 x 1»SocialBan»LIA»ALL»CPA»LAL»X»NA»SS»NA»FreeAcctITProFB-AnimatedHybrid-Ch2»PRC1MC,224104956,USA_gaPMG_AZR_AZR_Q1_19_Direct-Social,21358715,720197,Facebook,3654128,AZR_FreeAcctITProFB-AnimatedHybrid-Ch2_USA_1200x1200_CAN_Direct_English_Trial_Standard_ANI_LEA_T2_2,103180583
FACEBOOK»USA-Trial-ITD-Trial Lookalike-AZR-AZR»1 x 1»SocialBan»LIA»ALL»CPA»LAL»X»NA»SS»NA»FreeAcctITProFB-AnimatedMigration-Ch3»PRC23N,223935637,USA_gaPMG_AZR_AZR_Q1_19_Direct-Social,21358715,720197,Facebook,3654128,AZR_FreeAcctITProFB-AnimatedMigration-Ch3_USA_1200x1200_CAN_Direct_English_Trial_Standard_ANI_LEA_T3_1,103176827
FACEBOOK»USA-Trial-ITD-Trial Lookalike-AZR-AZR»1 x 1»SocialBan»LIA»ALL»CPA»LAL»X»NA»SS»NA»FreeAcctITProFB-AnimatedSecureMngd-Ch1»PRC1M9,224104959,USA_gaPMG_AZR_AZR_Q1_19_Direct-Social,21358715,720197,Facebook,3654128,AZR_FreeAcctITProFB-AnimatedSecureMngd-Ch1_USA_1200x1200_CAN_Direct_English_Trial_Standard_ANI_LEA_T1_1,103176830
FACEBOOK»USA-Trial-ITD-Trial PayGo Lookalike-AZR-AZR»1 x 1»SocialBan»LIA»ALL»CPA»LAL»X»NA»SS»NA»FreeAcctDeveloperFB-AnimatedAI-Ch3»PRC1Q8,224104983,USA_gaPMG_AZR_AZR_Q1_19_Direct-Social,21358715,720197,Facebook,3654128,AZR_FreeAcctDeveloperFB-AnimatedAI-Ch3_USA_1200x1200_CAN_Direct_English_Trial_Standard_ANI_LEA_T3_1,103032778
FACEBOOK»USA-Trial-ITD-Trial PayGo Lookalike-AZR-AZR»1 x 1»SocialBan»LIA»ALL»CPA»LAL»X»NA»SS»NA»FreeAcctDeveloperFB-AnimatedData-Ch4»PRC1Q9,224106990,USA_gaPMG_AZR_AZR_Q1_19_Direct-Social,21358715,720197,Facebook,3654128,AZR_FreeAcctDeveloperFB-AnimatedData-Ch4_USA_1200x1200_CAN_Direct_English_Trial_Standard_ANI_LEA_T4_2,103037935
FACEBOOK»USA-Trial-ITD-Trial PayGo Lookalike-AZR-AZR»1 x 1»SocialBan»LIA»ALL»CPA»LAL»X»NA»SS»NA»FreeAcctITProFB-AnimatedHybrid-Ch2»PRC1QC,223933186,USA_gaPMG_AZR_AZR_Q1_19_Direct-Social,21358715,720197,Facebook,3654128,AZR_FreeAcctITProFB-AnimatedHybrid-Ch2_USA_1200x1200_CAN_Direct_English_Trial_Standard_ANI_LEA_T2_2,103180583
FACEBOOK»USA-Trial-ITD-Trial PayGo Lookalike-AZR-AZR»1 x 1»SocialBan»LIA»ALL»CPA»LAL»X»NA»SS»NA»FreeAcctITProFB-AnimatedSecureMngd-Ch1»PRC1QB,223862945,USA_gaPMG_AZR_AZR_Q1_19_Direct-Social,21358715,720197,Facebook,3654128,AZR_FreeAcctITProFB-AnimatedSecureMngd-Ch1_USA_1200x1200_CAN_Direct_English_Trial_Standard_ANI_LEA_T1_1,103176830
LINKEDIN»USA-Trial-ITD-Bing Retargeting-AZR-AZR»1 x 1»SocialBan»LIA»ALL»CPA»RT»D»All»SS»NA»FreeAcctRetargetingOSSLI-Logos-ChG»PS7BTK,226617928,USA_gaPMG_AZR_AZR_Q1_19_Direct-Social,21358715,720197,Linkedin,3654329,AZR_FreeAcctRetargetingOSSLI-Logos-ChG_USA_1200x627_LIA_Plat_English_Free Account_Standard_NA_SINU_T2_1,104595727
